ID,Gene_name,Variant_effect,ELMIdentifier,startstop,comm,Accession,FunctionalSiteName,Description,Regex,Probability,#Instances,#Instances_in_PDB
rs573218837,IL17RD,missense,LIG_WD40_WDR5_VDV_2,599-605,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs573218837,IL17RD,missense,LIG_WD40_WDR5_VDV_2,600-607,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs117225191,LAMA1,missense,LIG_WD40_WDR5_VDV_2,2137-2144,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs117225191,LAMA1,missense,LIG_WD40_WDR5_VDV_2,2139-2144,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs117225191,LAMA1,missense,LIG_WD40_WDR5_VDV_2,2141-2144,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs142170797,TYR,missense,LIG_WD40_WDR5_VDV_2,305-312,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs563952288,PCDH15,missense,LIG_WD40_WDR5_VDV_2,578-583,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs563952288,PCDH15,missense,LIG_WD40_WDR5_VDV_2,579-583,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs149476106,MTR,missense,LIG_WD40_WDR5_VDV_2,1188-1195,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs554810939,BAAT,missense,LIG_WD40_WDR5_VDV_2,227-234,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs527378833,CHD7,missense,LIG_WD40_WDR5_VDV_2,44-50,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs140406696,PRPH2,missense,LIG_WD40_WDR5_VDV_2,276-281,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs115148599,F5,missense,LIG_WD40_WDR5_VDV_2,1432-1438,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs115148599,F5,missense,LIG_WD40_WDR5_VDV_2,1434-1438,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs115148599,F5,missense,LIG_WD40_WDR5_VDV_2,1437-1442,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs572609043,DFNB31,missense,LIG_WD40_WDR5_VDV_2,647-654,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs572609043,DFNB31,missense,LIG_WD40_WDR5_VDV_2,648-654,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs572609043,DFNB31,missense,LIG_WD40_WDR5_VDV_2,651-654,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs557302067,MYO7A,missense,LIG_WD40_WDR5_VDV_2,349-355,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs557302067,MYO7A,missense,LIG_WD40_WDR5_VDV_2,351-358,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs34010619,OCA2,missense,LIG_WD40_WDR5_VDV_2,329-336,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs34010619,OCA2,missense,LIG_WD40_WDR5_VDV_2,332-336,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs543985400,USH1C,missense,LIG_WD40_WDR5_VDV_2,247-254,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs543985400,USH1C,missense,LIG_WD40_WDR5_VDV_2,249-254,,ELME000365,"WDR5 WD40 repeat (blade 5,6)-binding ligand","Fungi-specific variant of the WDR5-binding motif that binds to a cleft between blades 5 and 6 of the WD40 repeat domain of WDR5, opposite of the Win motif-binding site, to mediate assembly of histone modification complexes.","[EDSTY].{0,4}[VIPLA][TSDEKR][ILVA]",0.0467786304,2,0
rs146444716,CD2AP,missense,MOD_CK1_1,553-559,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs535041963,OTUD4,missense,MOD_CK1_1,1004-1010,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs41313697,SCN5A,missense,MOD_CK1_1,457-463,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs183518211,BMPR2,missense,MOD_CK1_1,568-574,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs183518211,BMPR2,missense,MOD_CK1_1,571-577,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs201690512,OTUD4,missense,MOD_CK1_1,563-569,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs188371821,BBS9,missense,MOD_CK1_1,256-262,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs200500057,LAMA1,missense,MOD_CK1_1,404-410,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs575447822,CPT2,missense,MOD_CK1_1,408-414,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs200770952,BBS7,missense,MOD_CK1_1,288-294,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs143119752,IL17RD,missense,MOD_CK1_1,668-674,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs199547303,CD2AP,missense,MOD_CK1_1,431-437,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs199547303,CD2AP,missense,MOD_CK1_1,432-438,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs141499220,UNC13D,missense,MOD_CK1_1,294-300,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs183130427,RBM20,missense,MOD_CK1_1,172-178,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs28763971,DSP,missense,MOD_CK1_1,2863-2869,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs28763971,DSP,missense,MOD_CK1_1,2865-2871,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs41272435,CHD7,missense,MOD_CK1_1,100-106,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs190761354,ABCC6,missense,MOD_CK1_1,587-593,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs201745292,CPT2,missense,MOD_CK1_1,391-397,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs34150427,KCNQ1,missense,MOD_CK1_1,644-650,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs183738892,OTUD4,missense,MOD_CK1_1,1004-1010,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs187746691,OTUD4,missense,MOD_CK1_1,42-48,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs145008551,LRP5,missense,MOD_CK1_1,695-701,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs376598131,MFN2,missense,MOD_CK1_1,508-514,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs150062967,LRRK2,missense,MOD_CK1_1,2491-2497,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs201731964,ATP2B3,missense,MOD_CK1_1,582-588,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs545569060,GJB3,missense,MOD_CK1_1,234-240,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs568347441,C10orf2,missense,MOD_CK1_1,493-499,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs138072724,BBS9,missense,MOD_CK1_1,425-431,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs138794842,FZD4,missense,MOD_CK1_1,183-189,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs137853909,MKKS,missense,MOD_CK1_1,335-341,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs187406481,TMPRSS3,missense,MOD_CK1_1,149-155,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs529138303,MYOC,missense,MOD_CK1_1,217-223,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs546367623,DUSP6,missense,MOD_CK1_1,174-180,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs368453319,COL17A1,missense,MOD_CK1_1,1245-1251,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs201388299,F5,missense,MOD_CK1_1,1174-1180,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs191378148,EDA,missense,MOD_CK1_1,335-341,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs4252303,IL10RA,missense,MOD_CK1_1,109-115,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs142790819,SLC3A1,missense,MOD_CK1_1,420-426,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs552694552,KRT5,missense,MOD_CK1_1,571-577,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs548262562,KRT14,missense,MOD_CK1_1,29-35,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs146273185,DFNB31,missense,MOD_CK1_1,217-223,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs143309797,C10orf2,missense,MOD_CK1_1,366-372,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs199473303,SCN5A,missense,MOD_CK1_1,1735-1741,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs371080525,MITF,missense,MOD_CK1_1,101-107,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs373519764,MYO6,missense,MOD_CK1_1,389-395,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs148526538,KRT5,missense,MOD_CK1_1,5-11,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs148526538,KRT5,missense,MOD_CK1_1,8-14,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs201378037,FOXI1,missense,MOD_CK1_1,309-315,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs186298636,RNF216,missense,MOD_CK1_1,109-115,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs192378817,MYO7A,missense,MOD_CK1_1,1120-1126,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs541165691,LRP5,missense,MOD_CK1_1,695-701,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs41308954,KCNH2,missense,MOD_CK1_1,179-185,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs201090454,FOXI1,missense,MOD_CK1_1,363-369,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs375201461,IL10RA,missense,MOD_CK1_1,560-566,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs138018628,PINK1,missense,MOD_CK1_1,225-231,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs200203992,FGA,missense,MOD_CK1_1,297-303,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs76593842,DFNB31,missense,MOD_CK1_1,217-223,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs61735473,PCDH15,missense,MOD_CK1_1,450-456,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs115148599,F5,missense,MOD_CK1_1,1434-1440,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs139445116,COL17A1,missense,MOD_CK1_1,252-258,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs557302067,MYO7A,missense,MOD_CK1_1,351-357,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs115759032,LAMA1,missense,MOD_CK1_1,1931-1937,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs143908409,OTUD4,missense,MOD_CK1_1,480-486,,ELME000063,CK1 Phosphorylation site,CK1 phosphorylation site,S..([ST])...,0.0170407403,2,0
rs146444716,CD2AP,missense,MOD_GSK3_1,553-560,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs146444716,CD2AP,missense,MOD_GSK3_1,558-565,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs200762526,F5,missense,MOD_GSK3_1,1364-1371,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs41313697,SCN5A,missense,MOD_GSK3_1,457-464,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs561008244,TYR,missense,MOD_GSK3_1,469-476,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs549070573,BBS2,missense,MOD_GSK3_1,490-497,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs572315698,IL17RD,missense,MOD_GSK3_1,92-99,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs555466415,MYO7A,missense,MOD_GSK3_1,1271-1278,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs183518211,BMPR2,missense,MOD_GSK3_1,568-575,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs183518211,BMPR2,missense,MOD_GSK3_1,571-578,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs537956139,PYGM,missense,MOD_GSK3_1,369-376,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs144672024,LAMA1,missense,MOD_GSK3_1,2614-2621,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs576816351,COL17A1,missense,MOD_GSK3_1,1276-1283,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs576816351,COL17A1,missense,MOD_GSK3_1,1280-1287,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs200770952,BBS7,missense,MOD_GSK3_1,283-290,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs200433530,JUP,missense,MOD_GSK3_1,377-384,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs149692121,LAMA1,missense,MOD_GSK3_1,506-513,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs184636161,KCNQ1,missense,MOD_GSK3_1,461-468,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs143119752,IL17RD,missense,MOD_GSK3_1,664-671,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs143119752,IL17RD,missense,MOD_GSK3_1,665-672,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs143119752,IL17RD,missense,MOD_GSK3_1,668-675,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs554806195,ABCC6,missense,MOD_GSK3_1,1127-1134,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs150140303,IL10RA,missense,MOD_GSK3_1,21-28,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs199547303,CD2AP,missense,MOD_GSK3_1,428-435,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs199547303,CD2AP,missense,MOD_GSK3_1,432-439,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs138329459,DSP,missense,MOD_GSK3_1,2818-2825,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs41272435,CHD7,missense,MOD_GSK3_1,100-107,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs78151989,LAMA1,missense,MOD_GSK3_1,137-144,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs558831155,HMBS,missense,MOD_GSK3_1,281-288,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs540014314,RBM20,missense,MOD_GSK3_1,1015-1022,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs142885240,DSP,missense,MOD_GSK3_1,1736-1743,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs201745292,CPT2,missense,MOD_GSK3_1,391-398,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs201174472,NEUROD1,missense,MOD_GSK3_1,206-213,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs201026048,PCDH15,missense,MOD_GSK3_1,148-155,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs543699099,KRT5,missense,MOD_GSK3_1,544-551,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs113806080,PYGM,missense,MOD_GSK3_1,665-672,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs533282672,CPT2,missense,MOD_GSK3_1,19-26,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs531924876,COL17A1,missense,MOD_GSK3_1,262-269,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs201541597,NPHS1,missense,MOD_GSK3_1,994-1001,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs541584830,PDX1,missense,MOD_GSK3_1,265-272,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs556526711,KRT14,missense,MOD_GSK3_1,25-32,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs527839219,BBS4,missense,MOD_GSK3_1,442-449,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs139420743,FOXI1,missense,MOD_GSK3_1,253-260,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
rs146408488,F5,missense,MOD_GSK3_1,1070-1077,,ELME000053,GSK3 phosphorylation site,GSK3 phosphorylation recognition site,...([ST])...[ST],0.0267865596,22,0
